sample	coverage	taxonomy
marine_0_R1	0.34	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
marine_0_R1	0.23	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__Oleispira
marine_0_R1	1.54	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_E
marine_0_R1	0.34	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_A
marine_0_R1	0.4	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Marinobacterium_A
marine_0_R1	0.4	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Alcanivoracaceae; g__Alcanivorax_A
marine_0_R1	3.53	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Marinobacter
marine_0_R1	0.28	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Hahella
marine_0_R1	1.14	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Cellvibrionaceae; g__Teredinibacter
marine_0_R1	4.78	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Cycloclasticaceae; g__Cycloclasticus
marine_0_R1	1.88	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methylomonas
marine_0_R1	3.41	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Piscirickettsia
marine_0_R1	0.17	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pusillimonas_C
marine_0_R1	0.68	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Hydrogenophaga
marine_0_R1	0.57	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Rhodoferax
marine_0_R1	3.87	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14
marine_0_R1	0.34	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__Francisella
marine_0_R1	1.37	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas
marine_0_R1	0.17	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Woeseiales; f__Woeseiaceae; g__Woeseia
marine_0_R1	0.23	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus
marine_0_R1	0.28	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thiomicrospiraceae; g__Hydrogenovibrio
marine_0_R1	3.07	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter
marine_0_R1	0.34	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Alteraurantiacibacter
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Croceicoccus
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Alteriqipengyuania
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium
marine_0_R1	3.87	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__Endolissoclinum
marine_0_R1	1.48	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Tistrellaceae; g__Tistrella
marine_0_R1	1.08	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Cereibacter_A
marine_0_R1	0.4	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Octadecabacter
marine_0_R1	0.63	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Salipiger
marine_0_R1	0.23	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Roseobacter
marine_0_R1	0.23	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktomarina
marine_0_R1	0.51	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Phaeobacter
marine_0_R1	0.57	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Leisingera
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Actibacterium_A
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Celeribacter
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Marivivens
marine_0_R1	0.63	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hyphomonas
marine_0_R1	0.46	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Henriciella
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hirschia
marine_0_R1	0.28	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Maricaulaceae; g__Maricaulis
marine_0_R1	0.17	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__Parvularcula
marine_0_R1	0.85	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas
marine_0_R1	1.31	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Filomicrobium
marine_0_R1	1.48	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Methyloceanibacter
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Hoeflea
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Stappia
marine_0_R1	0.17	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Thalassospiraceae; g__Thalassospira
marine_0_R1	1.93	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus_B
marine_0_R1	1.02	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium
marine_0_R1	0.46	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium
marine_0_R1	0.11	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus
marine_0_R1	8.23	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora
marine_0_R1	0.23	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Dermacoccus
marine_0_R1	0.8	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae; g__Kytococcus
marine_0_R1	0.34	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Aquiluna
marine_0_R1	0.11	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Clavibacter
marine_0_R1	1.19	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium
marine_0_R1	0.51	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Rhodoglobus
marine_0_R1	0.23	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus
marine_0_R1	0.23	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Plantibacter
marine_0_R1	0.06	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus
marine_0_R1	0.17	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Kocuria
marine_0_R1	0.28	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium
marine_0_R1	4.55	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces
marine_0_R1	0.34	Root; d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Nocardiopsis
marine_0_R1	2.16	Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Ilumatobacter_A
marine_0_R1	0.28	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc
marine_0_R1	1.02	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
marine_0_R1	0.11	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium
marine_0_R1	0.91	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Planococcus
marine_0_R1	0.28	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_D; f__Amphibacillaceae; g__Oceanobacillus
marine_0_R1	9.33	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
marine_0_R1	2.67	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
marine_0_R1	0.23	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Anoxybacillaceae; g__Geobacillus
marine_0_R1	1.19	Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus
marine_0_R1	0.8	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens
marine_0_R1	0.57	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella
marine_0_R1	4.21	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum
marine_0_R1	0.34	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
marine_0_R1	0.57	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bizionia
marine_0_R1	0.51	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter
marine_0_R1	0.28	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa
marine_0_R1	0.17	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Wenyingzhuangia
marine_0_R1	0.97	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lacinutrix
marine_0_R1	0.17	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zunongwangia
marine_0_R1	2.5	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Flammeovirgaceae; g__Flammeovirga
marine_0_R1	2.56	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marivirga
marine_0_R1	0.23	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola
marine_0_R1	0.23	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Bernardetiaceae; g__Bernardetia
marine_0_R1	0.46	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Saprospira
marine_0_R1	0.63	Root; d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__Rhodothermus
marine_0_R1	0.06	Root; d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter
marine_0_R1	0.11	Root; d__Bacteria; p__Bacteroidota; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobium_A
marine_0_R1	0.74	Root; d__Bacteria; p__Bacteroidota; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobium
marine_0_R1	27.14	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum
marine_0_R1	0.06	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Nitratiruptoraceae; g__Nitratiruptor
marine_0_R1	0.28	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas
marine_0_R1	0.17	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_D
marine_0_R1	0.11	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Nautiliales; f__Nautiliaceae; g__Nautilia
marine_0_R1	0.23	Root; d__Bacteria; p__Campylobacterota; c__Desulfurellia; o__Desulfurellales; f__Hippeaceae; g__Hippea
marine_0_R1	8.31	Root; d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium
marine_0_R1	0.28	Root; d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter
marine_0_R1	0.06	Root; d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Acetivibrionales; f__Acetivibrionaceae; g__Hungateiclostridium
marine_0_R1	0.06	Root; d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Acetivibrionales; f__DSM-8532; g__Thermoclostridium
marine_0_R1	0.17	Root; d__Bacteria; p__Firmicutes_A; c__Thermoanaerobacteria; o__Thermoanaerobacterales; f__Thermoanaerobacteraceae; g__Thermoanaerobacter
marine_0_R1	5.18	Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Synechococcus_C
marine_0_R1	6.66	Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Prochlorococcus_A
marine_0_R1	1.93	Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Prochlorococcus_B
marine_0_R1	0.85	Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Synechococcus_E
marine_0_R1	1.37	Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Prochlorococcus_C
marine_0_R1	0.57	Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Microcystaceae; g__Atelocyanobacterium
marine_0_R1	0.17	Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Nostocaceae; g__Rivularia
marine_0_R1	2.45	Root; d__Bacteria; p__Thermotogota; c__Thermotogae; o__Thermotogales; f__Thermotogaceae; g__Thermotoga
marine_0_R1	0.06	Root; d__Bacteria; p__Thermotogota; c__Thermotogae; o__Thermotogales; f__Fervidobacteriaceae; g__Thermosipho
marine_0_R1	0.23	Root; d__Bacteria; p__Thermotogota; c__Thermotogae; o__Petrotogales; f__Petrotogaceae; g__Marinitoga
marine_0_R1	1.19	Root; d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Maridesulfovibrio
marine_0_R1	1.42	Root; d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Pseudodesulfovibrio
marine_0_R1	0.11	Root; d__Bacteria; p__Desulfobacterota_F; c__Desulfuromonadia; o__Desulfuromonadales; f__Syntrophotaleaceae; g__Syntrophotalea
marine_0_R1	0.23	Root; d__Bacteria; p__Firmicutes_E; c__Thermaerobacteria; o__Thermaerobacterales; f__Thermaerobacteraceae; g__Thermaerobacter
marine_0_R1	1.25	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio
marine_0_R1	0.34	Root; d__Bacteria; p__Bdellovibrionota; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Halobacteriovorax
marine_0_R1	71.22	Root; d__Archaea; p__Thermoproteota; c__Thermoproteia; o__Sulfolobales; f__Pyrodictiaceae; g__Hyperthermus; s__Hyperthermus butylicus
marine_0_R1	2.35	Root; d__Archaea; p__Thermoproteota; c__Thermoproteia; o__Sulfolobales; f__Ignicoccaceae; g__Ignicoccus; s__Ignicoccus islandicus
marine_0_R1	0.96	Root; d__Archaea; p__Thermoproteota; c__Thermoproteia; o__Sulfolobales; f__Acidilobaceae; g__Aeropyrum; s__Aeropyrum camini
marine_0_R1	0.69	Root; d__Archaea; p__Thermoproteota; c__Thermoproteia; o__Sulfolobales; f__Desulfurococcaceae; g__Staphylothermus; s__Staphylothermus marinus
marine_0_R1	0.37	Root; d__Archaea; p__Thermoproteota; c__Thermoproteia; o__Thermoproteales; f__Thermoproteaceae; g__Pyrobaculum; s__Pyrobaculum aerophilum
marine_0_R1	1.38	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sediminis
marine_0_R1	0.32	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus adriaticus
marine_0_R1	0.11	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Cenarchaeum; s__Cenarchaeum symbiosum
marine_0_R1	34.45	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Palaeococcus; s__Palaeococcus pacificus
marine_0_R1	0.26	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__Thermococcus gammatolerans
marine_0_R1	0.32	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__Thermococcus sp000151205
marine_0_R1	0.11	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__Thermococcus eurythermalis
marine_0_R1	0.43	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Pyrococcus; s__Pyrococcus furiosus
marine_0_R1	0.11	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Pyrococcus; s__Pyrococcus yayanosii
marine_0_R1	0.64	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Pyrococcus; s__Pyrococcus sp000211475
marine_0_R1	0.27	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Pyrococcus; s__Pyrococcus abyssi
marine_0_R1	0.05	Root; d__Archaea; p__Methanobacteriota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus_B; s__Thermococcus_B paralvinellae
marine_0_R1	0.16	Root; d__Archaea; p__Methanobacteriota; c__Methanococci; o__Methanococcales; f__Methanococcaceae; g__Methanococcus; s__Methanococcus maripaludis_A
marine_0_R1	1.06	Root; d__Archaea; p__Methanobacteriota; c__Methanococci; o__Methanococcales; f__Methanococcaceae; g__Methanotorris; s__Methanotorris igneus
marine_0_R1	0.32	Root; d__Archaea; p__Methanobacteriota; c__Methanococci; o__Methanococcales; f__Methanocaldococcaceae; g__Methanocaldococcus; s__Methanocaldococcus vulcanius
marine_0_R1	0.16	Root; d__Archaea; p__Methanobacteriota; c__Methanococci; o__Methanococcales; f__Methanocaldococcaceae; g__Methanocaldococcus; s__Methanocaldococcus jannaschii
marine_0_R1	5.19	Root; d__Archaea; p__Halobacteriota; c__Archaeoglobi; o__Archaeoglobales; f__Archaeoglobaceae; g__Archaeoglobus; s__Archaeoglobus fulgidus
marine_0_R1	4.47	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina; s__Methanosarcina siciliae
marine_0_R1	0.11	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanosarcinaceae; g__MTP4; s__MTP4 sp000970045
marine_0_R1	1.17	Root; d__Archaea; p__Halobacteriota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoculleaceae; g__Methanoculleus; s__Methanoculleus marisnigri
marine_0_R1	0.05	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Haloferacaceae; g__Haloferax; s__Haloferax mediterranei
marine_0_R1	0.05	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Haloferacaceae; g__Haloquadratum; s__Haloquadratum walsbyi
marine_0_R1	1.59	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Haloarculaceae; g__Halorhabdus; s__Halorhabdus tiamatea
marine_0_R1	1.7	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Aciduliprofundales; f__Aciduliprofundaceae; g__Aciduliprofundum; s__Aciduliprofundum boonei
marine_0_R1	0.16	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Aciduliprofundales; f__Aciduliprofundaceae; g__Aciduliprofundum; s__Aciduliprofundum sp000327505
marine_0_R1	3.36	Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Nanoarchaeales; f__Nanoarchaeaceae; g__Nanoarchaeum; s__Nanoarchaeum equitans
marine_0_R1	2.07	Root; d__Archaea; p__Nanohaloarchaeota; c__Nanosalinia; o__Nanosalinales; f__Nanosalinaceae; g__SG9; s__SG9 sp001761425
marine_0_R1	10.01	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Thioflavicoccus; s__Thioflavicoccus mobilis
marine_0_R1	0.68	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Thiocystis; s__Thiocystis violascens
marine_0_R1	1.82	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Sedimenticolaceae; g__Thiolapillus; s__Thiolapillus brandeum
marine_0_R1	1.08	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Sedimenticolaceae; g__MONJU; s__MONJU sp000801295
marine_0_R1	1.71	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Vibrio ordalii
marine_0_R1	0.63	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Vibrio natriegens
marine_0_R1	0.28	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Vibrio nigripulchritudo
marine_0_R1	0.17	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Vibrio sp002342735
marine_0_R1	0.4	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Aliivibrio; s__Aliivibrio wodanis
marine_0_R1	0.17	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Aliivibrio; s__Aliivibrio sp900312675
marine_0_R1	0.57	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Aliivibrio; s__Aliivibrio salmonicida_A
marine_0_R1	0.06	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__Pseudoalteromonas; s__Pseudoalteromonas nigrifaciens
marine_0_R1	0.63	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__Alteromonas; s__Alteromonas hispanica
marine_0_R1	0.11	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__Alteromonas; s__Alteromonas mediterranea
marine_0_R1	0.57	Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Alteromonadaceae; g__Thalassotalea_A; s__Thalassotalea_A crassostreae
